Epoch: 1, Train Loss: 2.7688463967766057, Val Loss: 2.293166505554008, Took 0:04:42.449612, ETA: 0:42:22.046508

Epoch: 2, Train Loss: 2.1306945409967195, Val Loss: 2.0296261111511686, Took 0:04:37.082308, ETA: 0:36:56.658464

Epoch: 3, Train Loss: 1.920524631902163, Val Loss: 1.9197336216690917, Took 0:04:38.263378, ETA: 0:32:27.843646

Epoch: 4, Train Loss: 1.8016990223624825, Val Loss: 1.8545824082201512, Took 0:04:37.669728, ETA: 0:27:46.018368

Epoch: 5, Train Loss: 1.7105428390068975, Val Loss: 1.8189040833228343, Took 0:04:38.642712, ETA: 0:23:13.213560

Epoch: 6, Train Loss: 1.6407166457938698, Val Loss: 1.7804756288823014, Took 0:04:37.133291, ETA: 0:18:28.533164

Epoch: 7, Train Loss: 1.5785741498987673, Val Loss: 1.7631125557146476, Took 0:04:37.789798, ETA: 0:13:53.369394

Epoch: 8, Train Loss: 1.5224126821732056, Val Loss: 1.7597248966169172, Took 0:04:37.953542, ETA: 0:09:15.907084

Epoch: 9, Train Loss: 1.4755886289970535, Val Loss: 1.7321606852603235, Took 0:04:39.250820, ETA: 0:04:39.250820

