Epoch: 1, Train Loss: 2.624079040396367, Val Loss: 2.105239947942587, Took 0:03:04.671275, ETA: 0:58:28.754225

Epoch: 2, Train Loss: 1.9489254962221236, Val Loss: 1.8361156330658839, Took 0:03:00.887467, ETA: 0:54:15.974406

Epoch: 3, Train Loss: 1.720263416777353, Val Loss: 1.6829853667662693, Took 0:02:50.427608, ETA: 0:48:17.269336

Epoch: 4, Train Loss: 1.6004338600093202, Val Loss: 1.592591319175867, Took 0:02:50.663775, ETA: 0:45:30.620400

Epoch: 5, Train Loss: 1.510583874391384, Val Loss: 1.5510971697477194, Took 0:02:51.642296, ETA: 0:42:54.634440

Epoch: 6, Train Loss: 1.441612997484821, Val Loss: 1.5052976823770083, Took 0:02:52.168925, ETA: 0:40:10.364950

Epoch: 7, Train Loss: 1.3889077636305354, Val Loss: 1.4848699721006247, Took 0:02:51.505117, ETA: 0:37:09.566521

Epoch: 8, Train Loss: 1.3474326888890737, Val Loss: 1.4597650142816396, Took 0:02:50.852824, ETA: 0:34:10.233888

Epoch: 9, Train Loss: 1.3065664461242283, Val Loss: 1.4497789891866537, Took 0:02:51.159975, ETA: 0:31:22.759725

Epoch: 10, Train Loss: 1.266544779278178, Val Loss: 1.4398959609178397, Took 0:02:50.726951, ETA: 0:28:27.269510

Epoch: 11, Train Loss: 1.232073544381514, Val Loss: 1.430453783273697, Took 0:02:51.635110, ETA: 0:25:44.715990

Epoch: 12, Train Loss: 1.199197467611583, Val Loss: 1.4277419489163619, Took 0:02:52.699791, ETA: 0:23:01.598328

