Epoch: 1, Train Loss: 4.393446701308335, Val Loss: 3.4820373221714065, Took 0:05:10.029919, ETA: 0:46:30.269271

Epoch: 2, Train Loss: 3.3324410440226333, Val Loss: 3.192947287817259, Took 0:05:00.646880, ETA: 0:40:05.175040

Epoch: 3, Train Loss: 3.089378188648662, Val Loss: 3.006206380814659, Took 0:04:53.611235, ETA: 0:34:15.278645

Epoch: 4, Train Loss: 2.932083996638486, Val Loss: 2.891155582597357, Took 0:04:56.841604, ETA: 0:29:41.049624

Epoch: 5, Train Loss: 2.8378316812900084, Val Loss: 2.8006048207117322, Took 0:04:52.551899, ETA: 0:24:22.759495

Epoch: 6, Train Loss: 2.7612727640984676, Val Loss: 2.7334775584084645, Took 0:04:53.924223, ETA: 0:19:35.696892

Epoch: 7, Train Loss: 2.6800547453128467, Val Loss: 2.654073509930644, Took 0:05:04.588943, ETA: 0:15:13.766829

Epoch: 8, Train Loss: 2.6092150153763742, Val Loss: 2.5878707060022244, Took 0:05:09.756135, ETA: 0:10:19.512270

Epoch: 9, Train Loss: 2.554305812784929, Val Loss: 2.534139814293983, Took 0:04:45.724187, ETA: 0:04:45.724187

Epoch: 10, Train Loss: 2.4941114913908087, Val Loss: 2.487188754624842, Took 0:04:46.671710, ETA: 0:00:00

