Epoch: 1, Train Loss: 2.819340221769308, Val Loss: 2.296550087745373, Took 0:03:11.636851, ETA: 1:00:41.100169

Epoch: 2, Train Loss: 2.143824786485009, Val Loss: 1.9727622206394488, Took 0:03:10.074254, ETA: 0:57:01.336572

Epoch: 3, Train Loss: 1.884837482006253, Val Loss: 1.8127318542737227, Took 0:03:21.007277, ETA: 0:56:57.123709

Epoch: 4, Train Loss: 1.7294206574239444, Val Loss: 1.704585690681751, Took 0:03:28.534610, ETA: 0:55:36.553760

Epoch: 5, Train Loss: 1.631259701385007, Val Loss: 1.6167108118534088, Took 0:03:30.798423, ETA: 0:52:41.976345

Epoch: 6, Train Loss: 1.5537228258894238, Val Loss: 1.5797692872010745, Took 0:03:32.715405, ETA: 0:49:38.015670

Epoch: 7, Train Loss: 1.501479173422883, Val Loss: 1.5442466873389025, Took 0:03:30.566698, ETA: 0:45:37.367074

Epoch: 8, Train Loss: 1.4480916649486886, Val Loss: 1.523171877861023, Took 0:03:30.315502, ETA: 0:42:03.786024

Epoch: 9, Train Loss: 1.4093413478315133, Val Loss: 1.5009526656224177, Took 0:03:30.352449, ETA: 0:38:33.876939

Epoch: 10, Train Loss: 1.3750177837236757, Val Loss: 1.4886666050324073, Took 0:03:18.966971, ETA: 0:33:09.669710

Epoch: 11, Train Loss: 1.3458029054776794, Val Loss: 1.4831910523084493, Took 0:03:06.637963, ETA: 0:27:59.741667

Epoch: 12, Train Loss: 1.315400602479861, Val Loss: 1.444000448171909, Took 0:03:07.985742, ETA: 0:25:03.885936

